"id";"value";"time";"read"
329;1.48386;"1619462180.6309";"0"
325;1.48258;"1619462179.6309";"0"
328;1.48386;"1619462180.3809";"0"
327;1.48258;"1619462180.1309";"0"
330;1.47873;"1619462180.8809";"0"
326;1.4813;"1619462179.8809";"0"
335;1.47617;"1619462182.1309";"0"
336;1.47873;"1619462182.3809";"0"
333;1.4813;"1619462181.6309";"0"
331;1.47745;"1619462181.1309";"0"
334;1.47617;"1619462181.8809";"0"
332;1.47489;"1619462181.3809";"0"
337;1.47617;"1619462182.6309";"0"
341;1.56456;"1619462183.6309";"0"
342;1.60556;"1619462183.8809";"0"
340;1.52613;"1619462183.3809";"0"
338;1.48898;"1619462182.8809";"0"
339;1.50436;"1619462183.1309";"0"
344;1.65936;"1619462184.3809";"0"
347;1.67729;"1619462185.1309";"0"
343;1.6363;"1619462184.1309";"0"
345;1.67729;"1619462184.6309";"0"
346;1.67601;"1619462184.8809";"0"
348;1.66705;"1619462185.3809";"0"
350;1.64014;"1619462185.8809";"0"
353;1.64527;"1619462186.6309";"0"
351;1.64014;"1619462186.1309";"0"
354;1.65039;"1619462186.8809";"0"
352;1.64014;"1619462186.3809";"0"
349;1.65295;"1619462185.6309";"0"
360;1.64271;"1619462188.3809";"0"
357;1.66192;"1619462187.6309";"0"
359;1.65039;"1619462188.1309";"0"
358;1.65424;"1619462187.8809";"0"
355;1.6568;"1619462187.1309";"0"
356;1.66192;"1619462187.3809";"0"
362;1.62861;"1619462188.8809";"0"
366;1.61324;"1619462189.8809";"0"
363;1.62861;"1619462189.1309";"0"
365;1.61709;"1619462189.6309";"0"
361;1.63502;"1619462188.6309";"0"
364;1.61837;"1619462189.3809";"0"
367;1.61324;"1619462190.1309";"0"
369;1.60684;"1619462190.6309";"0"
371;1.60299;"1619462191.1309";"0"
372;1.59659;"1619462191.3809";"0"
370;1.60171;"1619462190.8809";"0"
368;1.61068;"1619462190.3809";"0"
376;1.59531;"1619462192.3809";"0"
374;1.59915;"1619462191.8809";"0"
378;1.60812;"1619462192.8809";"0"
375;1.59659;"1619462192.1309";"0"
373;1.59915;"1619462191.6309";"0"
377;1.59659;"1619462192.6309";"0"
384;1.70035;"1619462194.3809";"0"
383;1.69907;"1619462194.1309";"0"
381;1.66833;"1619462193.6309";"0"
382;1.68626;"1619462193.8809";"0"
380;1.64783;"1619462193.3809";"0"
379;1.62349;"1619462193.1309";"0"
385;1.70163;"1619462194.6309";"0"
386;1.69267;"1619462194.8809";"0"
387;1.6837;"1619462195.1309";"0"
390;1.64911;"1619462195.8809";"0"
389;1.65936;"1619462195.6309";"0"
388;1.66833;"1619462195.3809";"0"
393;1.6299;"1619462196.6309";"0"
396;1.62605;"1619462197.3809";"0"
392;1.6363;"1619462196.3809";"0"
395;1.62605;"1619462197.1309";"0"
394;1.62605;"1619462196.8809";"0"
391;1.64527;"1619462196.1309";"0"
397;1.61709;"1619462197.6309";"0"
398;1.61709;"1619462197.8809";"0"
401;1.61452;"1619462198.6309";"0"
400;1.6158;"1619462198.3809";"0"
402;1.60812;"1619462198.8809";"0"
399;1.61452;"1619462198.1309";"0"
406;1.62093;"1619462199.8809";"0"
405;1.6158;"1619462199.6309";"0"
407;1.62861;"1619462200.1309";"0"
404;1.61324;"1619462199.3809";"0"
408;1.63118;"1619462200.3809";"0"
403;1.60556;"1619462199.1309";"0"
409;1.6299;"1619462200.6309";"0"
413;1.61196;"1619462201.6309";"0"
412;1.61837;"1619462201.3809";"0"
414;1.60812;"1619462201.8809";"0"
410;1.62733;"1619462200.8809";"0"
411;1.62349;"1619462201.1309";"0"
418;1.59659;"1619462202.8809";"0"
420;1.59531;"1619462203.3809";"0"
417;1.59787;"1619462202.6309";"0"
416;1.60171;"1619462202.3809";"0"
415;1.60556;"1619462202.1309";"0"
419;1.59531;"1619462203.1309";"0"
425;1.61965;"1619462204.6309";"0"
422;1.60428;"1619462203.8809";"0"
426;1.62093;"1619462204.8809";"0"
423;1.61452;"1619462204.1309";"0"
424;1.61965;"1619462204.3809";"0"
421;1.59275;"1619462203.6309";"0"
432;1.60299;"1619462206.3809";"0"
428;1.61837;"1619462205.3809";"0"
427;1.62093;"1619462205.1309";"0"
431;1.60812;"1619462206.1309";"0"
429;1.6158;"1619462205.6309";"0"
430;1.6094;"1619462205.8809";"0"
436;1.59531;"1619462207.3809";"0"
435;1.59659;"1619462207.1309";"0"
434;1.59787;"1619462206.8809";"0"
437;1.59403;"1619462207.6309";"0"
438;1.5889;"1619462207.8809";"0"
433;1.60299;"1619462206.6309";"0"
442;1.57994;"1619462208.8809";"0"
440;1.58634;"1619462208.3809";"0"
443;1.58122;"1619462209.1309";"0"
441;1.58506;"1619462208.6309";"0"
444;1.57737;"1619462209.3809";"0"
439;1.5889;"1619462208.1309";"0"
447;1.57353;"1619462210.1309";"0"
449;1.57225;"1619462210.6309";"0"
448;1.57609;"1619462210.3809";"0"
450;1.57481;"1619462210.8809";"0"
445;1.57225;"1619462209.6309";"0"
446;1.57737;"1619462209.8809";"0"
452;1.57481;"1619462211.3809";"0"
451;1.57609;"1619462211.1309";"0"
453;1.57609;"1619462211.6309";"0"
454;1.57225;"1619462211.8809";"0"
456;1.56969;"1619462212.3809";"0"
455;1.57097;"1619462212.1309";"0"
457;1.57353;"1619462212.6309";"0"
460;1.6363;"1619462213.3809";"0"
461;1.6632;"1619462213.6309";"0"
462;1.67729;"1619462213.8809";"0"
458;1.59275;"1619462212.8809";"0"
459;1.61196;"1619462213.1309";"0"
466;1.68114;"1619462214.8809";"0"
464;1.69395;"1619462214.3809";"0"
467;1.67473;"1619462215.1309";"0"
463;1.69267;"1619462214.1309";"0"
468;1.66448;"1619462215.3809";"0"
465;1.69138;"1619462214.6309";"0"
469;1.6568;"1619462215.6309";"0"
473;1.65039;"1619462216.6309";"0"
470;1.65552;"1619462215.8809";"0"
474;1.65167;"1619462216.8809";"0"
471;1.65167;"1619462216.1309";"0"
472;1.64911;"1619462216.3809";"0"
477;1.63374;"1619462217.6309";"0"
478;1.63118;"1619462217.8809";"0"
475;1.64527;"1619462217.1309";"0"
480;1.62605;"1619462218.3809";"0"
476;1.64014;"1619462217.3809";"0"
479;1.62733;"1619462218.1309";"0"
481;1.62221;"1619462218.6309";"0"
485;1.6094;"1619462219.6309";"0"
482;1.6158;"1619462218.8809";"0"
483;1.61196;"1619462219.1309";"0"
484;1.61068;"1619462219.3809";"0"
486;1.60812;"1619462219.8809";"0"
487;1.60684;"1619462220.1309";"0"
488;1.60428;"1619462220.3809";"0"
491;1.61709;"1619462221.1309";"0"
489;1.60428;"1619462220.6309";"0"
490;1.59915;"1619462220.8809";"0"
492;1.64527;"1619462221.3809";"0"
518;1.70804;"1619462227.8809";"0"
519;1.70291;"1619462228.1309";"0"
520;1.69907;"1619462228.3809";"0"
521;1.69523;"1619462228.6309";"0"
525;1.68882;"1619462229.6309";"0"
522;1.69267;"1619462228.8809";"0"
524;1.68626;"1619462229.3809";"0"
523;1.68882;"1619462229.1309";"0"
526;1.6837;"1619462229.8809";"0"
528;1.6837;"1619462230.3809";"0"
529;1.68242;"1619462230.6309";"0"
527;1.68114;"1619462230.1309";"0"
531;1.67986;"1619462231.1309";"0"
532;1.67857;"1619462231.3809";"0"
530;1.68114;"1619462230.8809";"0"
533;1.67345;"1619462231.6309";"0"
534;1.66961;"1619462231.8809";"0"
535;1.66833;"1619462232.1309";"0"
536;1.66576;"1619462232.3809";"0"
537;1.67345;"1619462232.6309";"0"
538;1.67857;"1619462232.8809";"0"
539;1.69138;"1619462233.1309";"0"
540;1.69267;"1619462233.3809";"0"
542;1.69907;"1619462233.8809";"0"
543;1.69907;"1619462234.1309";"0"
544;1.69651;"1619462234.3809";"0"
541;1.69907;"1619462233.6309";"0"
546;1.6837;"1619462234.8809";"0"
548;1.67473;"1619462235.3809";"0"
549;1.67473;"1619462235.6309";"0"
550;1.66576;"1619462235.8809";"0"
551;1.66064;"1619462236.1309";"0"
547;1.68114;"1619462235.1309";"0"
545;1.6901;"1619462234.6309";"0"
552;1.65552;"1619462236.3809";"0"
553;1.65808;"1619462236.6309";"0"
554;1.6568;"1619462236.8809";"0"
555;1.65424;"1619462237.1309";"0"
556;1.65295;"1619462237.3809";"0"
557;1.65039;"1619462237.6309";"0"
558;1.64783;"1619462237.8809";"0"
559;1.64655;"1619462238.1309";"0"
560;1.64655;"1619462238.3809";"0"
562;1.64399;"1619462238.8809";"0"
561;1.64399;"1619462238.6309";"0"
565;1.64271;"1619462239.6309";"0"
563;1.64014;"1619462239.1309";"0"
564;1.63886;"1619462239.3809";"0"
568;1.65039;"1619462240.3809";"0"
566;1.64142;"1619462239.8809";"0"
567;1.64655;"1619462240.1309";"0"
569;1.65167;"1619462240.6309";"0"
571;1.65295;"1619462241.1309";"0"
572;1.65295;"1619462241.3809";"0"
573;1.6568;"1619462241.6309";"0"
574;1.64783;"1619462241.8809";"0"
575;1.64783;"1619462242.1309";"0"
570;1.65039;"1619462240.8809";"0"
577;1.65295;"1619462242.6309";"0"
578;1.65808;"1619462242.8809";"0"
576;1.64783;"1619462242.3809";"0"
579;1.67345;"1619462243.1309";"0"
580;1.69267;"1619462243.3809";"0"
581;1.70548;"1619462243.6309";"0"
582;1.71829;"1619462243.8809";"0"
583;1.72725;"1619462244.1309";"0"
585;1.72853;"1619462244.6309";"0"
586;1.72725;"1619462244.8809";"0"
587;1.72213;"1619462245.1309";"0"
584;1.72982;"1619462244.3809";"0"
589;1.7106;"1619462245.6309";"0"
588;1.71957;"1619462245.3809";"0"
591;1.70291;"1619462246.1309";"0"
592;1.69779;"1619462246.3809";"0"
590;1.70548;"1619462245.8809";"0"
593;1.69779;"1619462246.6309";"0"
595;1.69779;"1619462247.1309";"0"
594;1.69779;"1619462246.8809";"0"
597;1.73622;"1619462247.6309";"0"
598;1.74519;"1619462247.8809";"0"
596;1.72085;"1619462247.3809";"0"
601;1.75672;"1619462248.6309";"0"
602;1.75287;"1619462248.8809";"0"
600;1.75287;"1619462248.3809";"0"
599;1.75415;"1619462248.1309";"0"
603;1.75031;"1619462249.1309";"0"
604;1.75159;"1619462249.3809";"0"
605;1.74647;"1619462249.6309";"0"
606;1.74519;"1619462249.8809";"0"
607;1.75287;"1619462250.1309";"0"
611;1.82717;"1619462251.1309";"0"
610;1.8118;"1619462250.8809";"0"
609;1.79899;"1619462250.6309";"0"
608;1.77593;"1619462250.3809";"0"
612;1.83358;"1619462251.3809";"0"
613;1.83742;"1619462251.6309";"0"
615;1.83358;"1619462252.1309";"0"
614;1.83358;"1619462251.8809";"0"
616;1.8323;"1619462252.3809";"0"
617;1.82717;"1619462252.6309";"0"
618;1.81949;"1619462252.8809";"0"
